Target,Process,File,Tag,Occurrences,Category
Human,Ex00,ex00_writer0056.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0056.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0056.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0057.bpmn,task,5,Flow Objects
Human,Ex00,ex00_writer0057.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0057.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0057.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0057.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0058.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0058.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0058.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0058.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0058.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0059.bpmn,task,7,Flow Objects
Human,Ex00,ex00_writer0059.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0059.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0059.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0061.bpmn,task,7,Flow Objects
Human,Ex00,ex00_writer0061.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0061.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0061.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0061.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0063.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0063.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0063.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0063.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0063.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0064.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0064.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0064.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0064.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0064.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0065.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0065.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0065.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0065.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0066.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0066.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0066.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0066.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0066.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0067.bpmn,task,5,Flow Objects
Human,Ex00,ex00_writer0067.bpmn,exclusiveGateway,2,Flow Objects
Human,Ex00,ex00_writer0067.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0067.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0067.bpmn,endEvent,1,Flow Objects
Human,Ex00,ex00_writer0068.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0068.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0068.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0068.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0068.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0070.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0070.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0070.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0070.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0070.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0073.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0073.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0073.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0073.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0073.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0075.bpmn,task,5,Flow Objects
Human,Ex00,ex00_writer0075.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0075.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0075.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0075.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0076.bpmn,task,8,Flow Objects
Human,Ex00,ex00_writer0076.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0076.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0076.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0076.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0077.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0077.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0077.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0077.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0078.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0078.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0078.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0078.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0078.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0079.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0079.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0079.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0079.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0079.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0079.bpmn,intermediateThrowEvent,1,Flow Objects
Human,Ex00,ex00_writer0080.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0080.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0080.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0080.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0080.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0081.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0081.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0081.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0081.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0081.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0084.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0084.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0084.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0084.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0084.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0085.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0085.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0085.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0085.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0085.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0088.bpmn,task,5,Flow Objects
Human,Ex00,ex00_writer0088.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0088.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0088.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0088.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0089.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0089.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0089.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0089.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0093.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0093.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0093.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0093.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0093.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0094.bpmn,task,5,Flow Objects
Human,Ex00,ex00_writer0094.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0094.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0094.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0094.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0096.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0096.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0096.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0096.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0096.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0097.bpmn,task,8,Flow Objects
Human,Ex00,ex00_writer0097.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0097.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0097.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0097.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0100.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0100.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0100.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0100.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0100.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0102.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0102.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0102.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0102.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0103.bpmn,task,8,Flow Objects
Human,Ex00,ex00_writer0103.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0103.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0103.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0103.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0104.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0104.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0104.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0104.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0104.bpmn,startEvent,1,Flow Objects
Human,Ex00,ex00_writer0105.bpmn,task,6,Flow Objects
Human,Ex00,ex00_writer0105.bpmn,parallelGateway,2,Flow Objects
Human,Ex00,ex00_writer0105.bpmn,endEvent,2,Flow Objects
Human,Ex00,ex00_writer0105.bpmn,exclusiveGateway,1,Flow Objects
Human,Ex00,ex00_writer0105.bpmn,startEvent,1,Flow Objects
Human,Ex01,ex01_writer0001.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0001.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0001.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0002.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0002.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0002.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0005.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0005.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0005.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0006.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0006.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0006.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0008.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0008.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0008.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0013.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0013.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0013.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0014.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0014.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0014.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0015.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0015.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0015.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0016.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0016.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0016.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0017.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0017.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0017.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0019.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0019.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0019.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0020.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0020.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0020.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0021.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0021.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0021.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0024.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0024.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0024.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0025.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0025.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0025.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0026.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0026.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0026.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0027.bpmn,incoming,14,Connecting Objects
Human,Ex01,ex01_writer0027.bpmn,outgoing,14,Connecting Objects
Human,Ex01,ex01_writer0027.bpmn,sequenceFlow,14,Connecting Objects
Human,Ex01,ex01_writer0028.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0028.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0028.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0030.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0030.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0030.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0031.bpmn,incoming,9,Connecting Objects
Human,Ex01,ex01_writer0031.bpmn,outgoing,9,Connecting Objects
Human,Ex01,ex01_writer0031.bpmn,sequenceFlow,9,Connecting Objects
Human,Ex01,ex01_writer0033.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0033.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0033.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0034.bpmn,incoming,15,Connecting Objects
Human,Ex01,ex01_writer0034.bpmn,outgoing,15,Connecting Objects
Human,Ex01,ex01_writer0034.bpmn,sequenceFlow,15,Connecting Objects
Human,Ex01,ex01_writer0035.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0035.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0035.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0036.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0036.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0036.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0038.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0038.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0038.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0041.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0041.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0041.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0042.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0042.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0042.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0043.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0043.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0043.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0044.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0044.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0044.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0045.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0045.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0045.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0047.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0047.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0047.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0048.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0048.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0048.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0050.bpmn,incoming,10,Connecting Objects
Human,Ex01,ex01_writer0050.bpmn,outgoing,10,Connecting Objects
Human,Ex01,ex01_writer0050.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex01,ex01_writer0051.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0051.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0051.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0053.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0053.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0053.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0054.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0054.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0054.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0056.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0056.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0056.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0057.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0057.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0057.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0058.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0058.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0058.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0059.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0059.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0059.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0061.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0061.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0061.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0063.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0063.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0063.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0064.bpmn,incoming,10,Connecting Objects
Human,Ex01,ex01_writer0064.bpmn,outgoing,10,Connecting Objects
Human,Ex01,ex01_writer0064.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex01,ex01_writer0065.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0065.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0065.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0066.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0066.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0066.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0067.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0067.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0067.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0068.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0068.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0068.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0070.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0070.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0070.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0073.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0073.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0073.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0075.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0075.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0075.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0076.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0076.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0076.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0077.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0077.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0077.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0078.bpmn,incoming,16,Connecting Objects
Human,Ex01,ex01_writer0078.bpmn,outgoing,16,Connecting Objects
Human,Ex01,ex01_writer0078.bpmn,sequenceFlow,16,Connecting Objects
Human,Ex01,ex01_writer0079.bpmn,incoming,13,Connecting Objects
Human,Ex01,ex01_writer0079.bpmn,outgoing,13,Connecting Objects
Human,Ex01,ex01_writer0079.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex01,ex01_writer0080.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0080.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0080.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0081.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0081.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0081.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0084.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0084.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0084.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0085.bpmn,incoming,13,Connecting Objects
Human,Ex01,ex01_writer0085.bpmn,outgoing,13,Connecting Objects
Human,Ex01,ex01_writer0085.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex01,ex01_writer0088.bpmn,incoming,10,Connecting Objects
Human,Ex01,ex01_writer0088.bpmn,outgoing,10,Connecting Objects
Human,Ex01,ex01_writer0088.bpmn,sequenceFlow,10,Connecting Objects
Human,Ex01,ex01_writer0089.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0089.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0089.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0093.bpmn,incoming,11,Connecting Objects
Human,Ex01,ex01_writer0093.bpmn,outgoing,11,Connecting Objects
Human,Ex01,ex01_writer0093.bpmn,sequenceFlow,11,Connecting Objects
Human,Ex01,ex01_writer0094.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0094.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0094.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0096.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0096.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0096.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0097.bpmn,incoming,13,Connecting Objects
Human,Ex01,ex01_writer0097.bpmn,outgoing,13,Connecting Objects
Human,Ex01,ex01_writer0097.bpmn,sequenceFlow,13,Connecting Objects
Human,Ex01,ex01_writer0100.bpmn,incoming,12,Connecting Objects
Human,Ex01,ex01_writer0100.bpmn,outgoing,12,Connecting Objects
Human,Ex01,ex01_writer0100.bpmn,sequenceFlow,12,Connecting Objects
Human,Ex01,ex01_writer0102.bpmn,incoming,12,Connecting Objects
